date,company_code,is_copied,language,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd
5/7/2018,CBT,FALSE,Go,13h,0,0,0,0,0,0,0,100,208,58181,18729,2417,1291,520,1,9329.96,1.59E+11
5/7/2018,HBC,FALSE,Unknown,3d,0,0,0,0,0,0,0,11,44,1397,125,117,68,56,4,1656.79,28354511159
5/7/2018,GBT,FALSE,Unknown,104d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,24,73.5901,1250200028
5/7/2018,NBC,FALSE,Unknown,8h,0,0,0,0,0,0,0,4,12,829594,829610,397,5568,131,23,0.00687748,1264610259
5/7/2018,AAD,FALSE,JavaScript,104d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.329204,8535295329
5/7/2018,HDA,TRUE,C,162d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,465.772,3752604342
5/7/2018,SEO,TRUE,C++,1d,0,6,0,0,877,106,2,7,55,0,0,30,30,25,5,17.0967,14368821715
5/7/2018,HET,FALSE,Unknown,8d,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,756.713,75125249750
5/7/2018,CET,FALSE,Go,113d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,24.4876,2487088457
5/7/2018,XIC,FALSE,Python,89d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,20,4.00835,1552158776
5/7/2018,AMI,FALSE,Java,5d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.18428,6071272407
5/7/2018,KLS,FALSE,JavaScript,297d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,22,12.5036,1320676938
5/7/2018,CLT,TRUE,Java,175d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,165.05,9311871387
5/7/2018,RXM,FALSE,C,19d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,225.346,3606747352
5/7/2018,MXE,TRUE,Shell,55d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.389912,3509208000
5/7/2018,ONE,FALSE,CSS,46m,1,6,2,2,540,288,4,89,377,0,0,152,226,44,11,78.1262,5078203000
5/7/2018,GOM,TRUE,Erlang,82d,0,0,0,0,0,0,0,1,3,29014,15057,0,0,2,19,15.8633,1618731611
5/7/2018,MQT,TRUE,C,104d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,21.5405,1907983391
5/7/2018,PXR,FALSE,HTML,104d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.832346,32609867555
5/7/2018,MXL,FALSE,Unknown,889d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.397175,7376359906
5/7/2018,XTR,FALSE,Unknown,2d,0,20,0,0,1882,154,3,5,153,12298,6992,16,16,8,10,0.0810713,5330284884
5/7/2018,NVE,TRUE,Unknown,104d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,4.69054,2466750941
5/7/2018,GXV,TRUE,Java,28d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,27,0.0711217,1064444859
5/7/2018,CZE,FALSE,Python,23d,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,277.235,1070499635
5/8/2018,BBN,TRUE,C,4d,0,0,0,0,0,0,0,3,44,27928,764,34,27,11,21,13.8568,1580247349
5/8/2018,CBT,FALSE,Go,4h,0,0,0,0,0,0,0,100,200,58181,18729,2423,1295,522,1,9446.75,1.61E+11
5/8/2018,HBC,FALSE,Unknown,4d,0,0,0,0,0,0,0,11,44,1397,125,117,68,57,4,1682.86,28803621403
5/8/2018,GBT,FALSE,Unknown,105d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,24,74.6985,1269188102
5/8/2018,NBC,FALSE,Unknown,1d,0,0,0,0,0,0,0,4,0,829594,829610,397,5575,131,22,0.00830318,1526778224
5/8/2018,AAD,FALSE,JavaScript,105d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.345143,8948546907
5/8/2018,HDA,TRUE,C,163d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,466.455,3758951382
5/8/2018,SEO,TRUE,C++,2d,0,2,0,0,286,88,1,7,55,1726,319,30,30,25,5,18.6111,15681170997
5/8/2018,HET,FALSE,Unknown,9d,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,770.812,76540931750
5/8/2018,CET,FALSE,Go,114d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,16,23.6868,2406125349
5/8/2018,XIC,FALSE,Python,90d,0,0,0,0,0,0,0,0,22,381,99,2,25,3,20,4.37321,1693444005
5/8/2018,AMI,FALSE,Java,6d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.31059,6422354877
5/8/2018,KLS,FALSE,JavaScript,298d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,23,12.8641,1359198850
5/8/2018,CLT,TRUE,Java,176d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,167.149,9432742525
5/8/2018,RXM,FALSE,C,20d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,234.15,3748448486
5/8/2018,MXE,TRUE,Shell,56d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.397924,3581316000
5/8/2018,ONE,FALSE,CSS,1d,0,6,0,0,540,288,4,89,377,138378,52053,152,226,44,11,80.5191,5233741500
5/8/2018,GOM,TRUE,Erlang,83d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,19,16.8362,1718008810
5/8/2018,MQT,TRUE,C,105d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,21.7605,1927522459
5/8/2018,PXR,FALSE,HTML,105d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.845386,33120752059
5/8/2018,MXL,FALSE,Unknown,890d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.40997,7614134732
5/8/2018,XTR,FALSE,Unknown,17h,1,22,292,2,2466,158,3,5,153,12590,6994,17,16,8,10,0.0859481,5650925274
5/8/2018,NVE,TRUE,Unknown,105d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,5.13703,2701559647
5/8/2018,GXV,TRUE,Java,29d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,25,0.0775683,1161243772
5/8/2018,CZE,FALSE,Python,24d,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,27,288.849,1117381666
5/9/2018,EAE,FALSE,JavaScript,19d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,4.32217,1007154094
5/9/2018,BBN,TRUE,C,5d,0,0,0,0,0,0,0,3,44,0,0,34,28,11,21,13.2111,1506610888
5/9/2018,CBT,FALSE,Go,9h,0,0,0,0,0,0,0,100,200,58181,18729,2425,1300,522,1,9064.83,1.54E+11
5/9/2018,HBC,FALSE,Unknown,21h,0,0,0,0,0,0,0,11,44,1397,125,118,69,57,4,1498.46,25650095088
5/9/2018,GBT,FALSE,Unknown,106d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,23,67.4028,1145360520
5/9/2018,AAD,FALSE,JavaScript,106d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.307446,7971174129
5/9/2018,HDA,TRUE,C,164d,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13,425.618,3430646804
5/9/2018,SEO,TRUE,C++,4h,0,2,0,0,286,88,1,7,55,0,0,31,30,25,5,17.3829,14680980875
5/9/2018,HET,FALSE,Unknown,10d,0,0,0,0,0,0,0,13,0,64786,63973,45,29,25,2,724.544,71961327316
5/9/2018,CET,FALSE,Go,115d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,17,20.7054,2103590022
5/9/2018,XIC,FALSE,Python,91d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,4.10939,1591284631
5/9/2018,AMI,FALSE,Java,7d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.2862,6354562133
5/9/2018,KLS,FALSE,JavaScript,299d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,22,11.5533,1221105101
5/9/2018,CLT,TRUE,Java,177d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,153.45,8661893834
5/9/2018,RXM,FALSE,C,21d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,217.851,3488224324
5/9/2018,MXE,TRUE,Shell,57d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.36185,3256650000
5/9/2018,ONE,FALSE,CSS,2h,1,5,142,204,679,489,3,89,378,0,0,152,227,44,11,73.3426,4767269000
5/9/2018,GOM,TRUE,Erlang,84d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,20,15.5074,1582414667
5/9/2018,MQT,TRUE,C,106d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,19.7361,1748251053
5/9/2018,PXR,FALSE,HTML,106d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.782421,30653892951
5/9/2018,MXL,FALSE,Unknown,891d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.364254,6766394484
5/9/2018,XTR,FALSE,Unknown,2d,0,21,0,0,2417,150,3,5,155,12590,6994,17,16,8,10,0.0796603,5237514298
5/9/2018,NVE,TRUE,Unknown,106d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.75809,2502275428
5/9/2018,GXV,TRUE,Java,30d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,25,0.0701369,1050275786
5/9/2018,CZE,FALSE,Python,25d,0,0,0,0,0,0,0,6,56,0,0,2,8,9,26,268.386,1040161814
5/11/2018,EAE,FALSE,JavaScript,21d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,26,4.41649,1029132585
5/11/2018,BBN,TRUE,C,7d,0,0,0,0,0,0,0,0,44,0,0,34,28,11,20,13.8784,1582710641
5/11/2018,CBT,FALSE,Go,1h,0,0,0,0,0,0,0,100,200,58181,18729,2431,1304,523,1,8950.1,1.52E+11
5/11/2018,HBC,FALSE,CSS,25m,2,3,2984,82,3005,88,2,86,478,0,0,0,1,1,4,1528.6,26171542750
5/11/2018,GBT,FALSE,Unknown,108d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,64.3655,1094013072
5/11/2018,NBC,FALSE,Unknown,1d,0,0,0,0,0,0,0,4,12,829594,829610,398,5602,131,16,0.0116594,2143973020
5/11/2018,AAD,FALSE,JavaScript,108d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.290971,7544025642
5/11/2018,HDA,TRUE,C,166d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,418.374,3373792165
5/11/2018,SEO,TRUE,C++,2d,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,17.6089,14943782499
5/11/2018,HET,FALSE,Unknown,12d,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,731.721,72704244406
5/11/2018,CET,FALSE,Go,117d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,19.533,1985072104
5/11/2018,XIC,FALSE,Python,93d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,22,3.89341,1507650404
5/11/2018,AMI,FALSE,Java,9d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.09829,5832260598
5/11/2018,KLS,FALSE,JavaScript,301d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.879,1150587489
5/11/2018,CLT,TRUE,Java,179d,0,0,0,0,0,0,0,40,0,542195,380303,4,2,13,6,147.857,8350591892
5/11/2018,RXM,FALSE,C,23d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,214.754,3440058282
5/11/2018,MXE,TRUE,Shell,59d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.348224,3134016000
5/11/2018,ONE,FALSE,CSS,1d,0,3,0,0,213,245,2,89,379,138589,52296,151,227,44,11,69.5128,4518332000
5/11/2018,GOM,TRUE,Erlang,86d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,15.0328,1533985272
5/11/2018,MQT,TRUE,C,108d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,19,18.4024,1630198245
5/11/2018,PXR,FALSE,HTML,108d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.749642,29369668784
5/11/2018,MXL,FALSE,Unknown,893d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.350022,6502082859
5/11/2018,XTR,FALSE,Unknown,2d,0,37,0,0,4450,1991,5,7,186,16491,10360,18,18,9,10,0.0747714,4916078355
5/11/2018,NVE,TRUE,Unknown,108d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.94234,2599172394
5/11/2018,GXV,TRUE,Java,32d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,27,0.0679339,1017606186
5/11/2018,CZE,FALSE,Python,27d,0,0,0,0,0,0,0,6,56,0,0,2,8,9,28,259.544,1009595339
5/12/2018,XZR,FALSE,TypeScript,7h,31,116,24474,11679,58353,31700,3,19,4189,448746,334557,584,139,73,28,1.69142,893730074
5/12/2018,EAE,FALSE,JavaScript,22d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,3.88222,904636737
5/12/2018,BBN,TRUE,C,8d,0,0,0,0,0,0,0,0,44,0,0,34,28,11,20,12.6226,1439497589
5/12/2018,CBT,FALSE,Go,8h,0,0,0,0,0,0,0,100,197,58181,18729,2434,1305,524,1,8442.12,1.44E+11
5/12/2018,HBC,FALSE,CSS,1d,0,3,0,0,3005,88,2,86,480,182796,23179,0,1,3,4,1376.21,23564826627
5/12/2018,GBT,FALSE,Unknown,109d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,57.1571,971607747
5/12/2018,NBC,FALSE,Unknown,2d,0,0,0,0,0,0,0,0,12,829594,829610,398,5607,131,18,0.00962255,1769445449
5/12/2018,AAD,FALSE,JavaScript,109d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.264511,6857995355
5/12/2018,HDA,TRUE,C,167d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,395.034,3186295364
5/12/2018,SEO,TRUE,C++,3d,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,14.8086,12596966260
5/12/2018,HET,FALSE,Unknown,13d,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,679.248,67504530816
5/12/2018,CET,FALSE,Go,118d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,17,17.6139,1790307233
5/12/2018,XIC,FALSE,Python,94d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.99058,1545277675
5/12/2018,AMI,FALSE,Java,10d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,1.86049,5171288296
5/12/2018,KLS,FALSE,JavaScript,302d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.0054,1058539336
5/12/2018,CLT,TRUE,Java,180d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,137.298,7756326164
5/12/2018,RXM,FALSE,C,24d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,199.279,3192835233
5/12/2018,MXE,TRUE,Shell,60d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.320267,2882403000
5/12/2018,ONE,FALSE,CSS,2d,0,3,0,0,213,245,2,89,380,138589,52296,151,228,44,11,63.1417,4104210500
5/12/2018,GOM,TRUE,Erlang,87d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,13.4148,1368880423
5/12/2018,MQT,TRUE,C,109d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,21,16.1519,1430873756
5/12/2018,PXR,FALSE,HTML,109d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.688954,27000085378
5/12/2018,MXL,FALSE,Unknown,894d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.329256,6116354034
5/12/2018,XTR,FALSE,Unknown,14h,18,56,643,133,5103,2134,7,9,186,16853,10467,18,18,9,10,0.0661008,4346002778
5/12/2018,NVE,TRUE,Unknown,109d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.46532,2348843821
5/12/2018,GXV,TRUE,Java,33d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0583642,874369564
5/12/2018,CZE,FALSE,Python,28d,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,241.063,939445111
5/13/2018,XZR,FALSE,TypeScript,46m,0,116,0,0,58353,31700,3,19,4267,448746,334557,585,139,75,29,1.63685,865361768
5/13/2018,EAE,FALSE,JavaScript,23d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,3.87094,902008266
5/13/2018,BBN,TRUE,C,9d,0,0,0,0,0,0,0,3,44,0,0,34,28,11,20,12.9704,1479161149
5/13/2018,CBT,FALSE,Go,22m,0,0,0,0,0,0,0,100,192,58181,18729,2438,1306,523,1,8477.33,1.44E+11
5/13/2018,HBC,FALSE,CSS,2d,0,3,0,0,3005,88,2,86,0,182796,23179,0,1,3,4,1454.72,24911789056
5/13/2018,GBT,FALSE,Unknown,110d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,56.8341,966245689
5/13/2018,NBC,FALSE,Unknown,21h,0,0,0,0,0,0,0,4,12,829594,829610,397,5610,131,18,0.00907883,1669478428
5/13/2018,AAD,FALSE,JavaScript,110d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.27056,7014828205
5/13/2018,HDA,TRUE,C,168d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,399.597,3223820542
5/13/2018,SEO,TRUE,C++,4d,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,14.1253,12044868962
5/13/2018,HET,FALSE,Unknown,14d,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,684.506,68041149088
5/13/2018,CET,FALSE,Go,119d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,17,18.1561,1845694894
5/13/2018,XIC,FALSE,Python,95d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.91615,1516456045
5/13/2018,AMI,FALSE,Java,11d,0,0,0,0,0,0,0,0,88,0,0,82,52,18,9,1.87952,5224182758
5/13/2018,KLS,FALSE,JavaScript,303d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.0689,1065605293
5/13/2018,CLT,TRUE,Java,181d,0,0,0,0,0,0,0,40,0,542195,380303,4,2,13,6,140.378,7932429158
5/13/2018,RXM,FALSE,C,25d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,205.621,3295137168
5/13/2018,MXE,TRUE,Shell,61d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.329485,2965365000
5/13/2018,ONE,FALSE,CSS,3d,0,3,0,0,213,245,2,89,380,138589,52296,151,228,43,11,64.2346,4175249000
5/13/2018,GOM,TRUE,Erlang,88d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,13.6553,1393421657
5/13/2018,MQT,TRUE,C,110d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,21,16.323,1446070567
5/13/2018,PXR,FALSE,HTML,110d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.690927,27077407185
5/13/2018,MXL,FALSE,Unknown,895d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.364245,6766330020
5/13/2018,XTR,FALSE,Unknown,2d,0,51,0,0,3765,2108,7,9,205,16853,10467,18,18,9,10,0.0692582,4553595866
5/13/2018,NVE,TRUE,Unknown,110d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.52657,2381062493
5/13/2018,GXV,TRUE,Java,34d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,28,0.0580329,869515528
5/13/2018,CZE,FALSE,Python,29d,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,246.805,963583794
5/14/2018,EAE,FALSE,JavaScript,24d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,28,3.73612,870592446
5/14/2018,BBN,TRUE,C,10d,0,0,0,0,0,0,0,0,44,0,0,34,28,11,21,12.49,1424375713
5/14/2018,CBT,FALSE,Go,1h,0,0,0,0,0,0,0,100,192,58181,18729,2440,1306,523,1,8447.62,1.44E+11
5/14/2018,HBC,FALSE,CSS,3d,0,3,0,0,3005,88,2,86,0,182796,23179,0,1,5,4,1389.07,23790028899
5/14/2018,GBT,FALSE,Unknown,111d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,26,56.4304,959502941
5/14/2018,NBC,FALSE,Unknown,2d,0,0,0,0,0,0,0,4,12,829594,829610,397,5616,131,17,0.0113181,2081270013
5/14/2018,AAD,FALSE,JavaScript,111d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.26993,6998494150
5/14/2018,HDA,TRUE,C,169d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,396.454,3199198637
5/14/2018,SEO,TRUE,C++,5d,0,0,0,0,0,0,0,7,55,0,0,31,31,25,5,14.0567,12014932988
5/14/2018,HET,FALSE,Unknown,15d,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,702.909,69884757246
5/14/2018,CET,FALSE,Go,120d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,17.8854,1818450166
5/14/2018,XIC,FALSE,Python,96d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.87409,1500169095
5/14/2018,AMI,FALSE,Java,12d,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,1.89167,5257954050
5/14/2018,KLS,FALSE,JavaScript,304d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.564,1118367276
5/14/2018,CLT,TRUE,Java,182d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,138.129,7807456855
5/14/2018,RXM,FALSE,C,26d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,200.338,3211143010
5/14/2018,MXE,TRUE,Shell,62d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.34228,3080520000
5/14/2018,ONE,FALSE,CSS,2h,2,4,93,122,304,365,2,89,380,138682,52418,151,228,43,11,63.8699,4151543500
5/14/2018,GOM,TRUE,Erlang,89d,0,0,0,0,0,0,0,1,3,29014,15057,0,0,2,22,13.5036,1377941802
5/14/2018,MQT,TRUE,C,111d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,20,16.6047,1471066895
5/14/2018,PXR,FALSE,HTML,111d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.713945,27979481874
5/14/2018,MXL,FALSE,Unknown,896d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.353316,6563320969
5/14/2018,XTR,FALSE,Unknown,3d,0,51,0,0,3765,2108,7,9,205,16853,10467,18,18,9,10,0.071454,4697965569
5/14/2018,NVE,TRUE,Unknown,111d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.55633,2396716823
5/14/2018,GXV,TRUE,Java,35d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0579977,869094892
5/14/2018,CZE,FALSE,Python,30d,0,0,0,0,0,0,0,6,56,0,0,2,8,9,25,248.977,973850194
5/15/2018,EAE,FALSE,JavaScript,25d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,4.04749,943148031
5/15/2018,BBN,TRUE,C,11d,0,0,0,0,0,0,0,0,44,0,0,34,29,11,21,13.0035,1482935916
5/15/2018,CBT,FALSE,Go,12h,0,0,0,0,0,0,0,100,191,58181,18729,2442,1310,524,1,8728.09,1.49E+11
5/15/2018,HBC,FALSE,CSS,7h,3,24,82,357,12406,5731,7,87,0,345112,181737,0,2,7,4,1422.89,24371704573
5/15/2018,GBT,FALSE,Unknown,112d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,26,58.7,998202956
5/15/2018,NBC,FALSE,Unknown,3d,0,0,0,0,0,0,0,0,12,829594,829610,397,5625,131,16,0.0120519,2216224414
5/15/2018,AAD,FALSE,JavaScript,112d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.272826,7073578947
5/15/2018,HDA,TRUE,C,170d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,12,426.923,3445848391
5/15/2018,SEO,TRUE,C++,6d,0,0,0,0,0,0,0,7,55,0,0,31,31,26,5,14.1773,12146141061
5/15/2018,HET,FALSE,Unknown,16d,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,730.232,72616148464
5/15/2018,XIC,FALSE,Python,97d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,4.30377,1666554661
5/15/2018,AMI,FALSE,Java,8h,0,0,0,0,0,0,0,12,88,0,0,83,52,18,9,1.94094,5394901507
5/15/2018,KLS,FALSE,JavaScript,305d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,25,11.0979,1175272619
5/15/2018,CLT,TRUE,Java,183d,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,146.444,8279455025
5/15/2018,RXM,FALSE,C,27d,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,214.574,3440054347
5/15/2018,MXE,TRUE,Shell,63d,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.364089,3276801000
5/15/2018,ONE,FALSE,CSS,21h,0,4,0,0,304,365,2,89,380,138682,52418,151,228,43,11,67.2463,4371009500
5/15/2018,GOM,TRUE,Erlang,90d,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,14.2573,1454851273
5/15/2018,MQT,TRUE,C,112d,0,0,0,0,0,0,0,1,2,0,0,0,0,2,20,18.3121,1622375149
5/15/2018,PXR,FALSE,HTML,112d,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.744854,29190804603
5/15/2018,MXL,FALSE,Unknown,897d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.365704,6793573919
5/15/2018,XTR,FALSE,Unknown,16h,8,58,253,61,3737,2169,7,9,205,16954,10495,18,18,9,10,0.0728446,4789394894
5/15/2018,NVE,TRUE,Unknown,112d,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,5.15819,2713306707
5/15/2018,GXV,TRUE,Java,36d,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0599856,898996710
5/15/2018,CZE,FALSE,Python,31d,0,0,0,0,0,0,0,6,56,0,0,2,8,9,23,333.645,1307423382
5/16/2018,EAE,FALSE,JavaScript,26d,0,0,0,0,0,0,0,5,143,0,0,8,6,19,26,4.15255,967629161
5/16/2018,BBN,TRUE,C,12d,0,0,0,0,0,0,0,0,44,0,0,34,29,11,21,12.0173,1370468396
5/16/2018,CBT,FALSE,Go,7h,0,0,0,0,0,0,0,100,190,58181,18729,2443,1310,524,1,8206.6,1.40E+11
5/16/2018,HBC,FALSE,CSS,12h,3,29,454,448,14344,6176,7,87,0,347071,182188,1,3,9,4,1248.27,21383145961
5/16/2018,GBT,FALSE,Unknown,113d,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,27,55.6887,947111564
5/16/2018,NBC,FALSE,Unknown,4d,0,0,0,0,0,0,0,4,12,829594,829610,397,5633,131,17,0.0101355,1863821973
5/16/2018,AAD,FALSE,JavaScript,113d,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.245878,6374896250
5/16/2018,HDA,TRUE,C,171d,0,0,0,0,0,0,0,1,0,0,0,1,2,2,12,400.229,3231115976
5/16/2018,SEO,TRUE,C++,7d,0,0,0,0,0,0,0,7,55,0,0,31,31,26,5,12.2871,10551772342
5/16/2018,HET,FALSE,Unknown,17d,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,685.745,68206294065
5/16/2018,CET,FALSE,Go,122d,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,18,17.1799,1747235790
5/16/2018,XIC,FALSE,Python,98d,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.77323,1461112941
5/16/2018,AMI,FALSE,Java,1d,0,0,0,0,0,0,0,12,88,0,0,83,52,18,9,1.8685,5193552334
